"formatted_date","continent","location","new_vaccinations"
"2022-11-15","Europe","Poland","10811"
"2022-11-16","Europe","Poland","10523"
"2022-11-17","Europe","Poland","10530"
"2022-11-18","Europe","Poland","16443"
"2022-11-19","Europe","Poland","3738"
"2022-11-20","Europe","Poland","684"
"2022-11-21","Europe","Poland","7187"
"2022-11-22","Europe","Poland","6835"
"2022-11-23","Europe","Poland","7703"
"2022-11-24","Europe","Poland","7708"
"2022-11-25","Europe","Poland","11694"
"2022-11-26","Europe","Poland","2652"
"2022-11-29","Europe","Poland","8067"
"2022-11-30","Europe","Poland","7184"
"2022-12-01","Europe","Poland","5583"
"2022-12-01","Europe","Poland","249686"
"2022-12-02","Europe","Poland","56230"
"2022-12-04","Europe","Poland","601"
"2022-12-05","Europe","Poland","4712"
"2022-12-05","Europe","Poland","9203"
"2022-12-06","Europe","Poland","237"
"2022-12-06","Europe","Poland","4539"
"2022-12-07","Europe","Poland","4636"
"2022-12-07","Europe","Poland","4763"
"2022-12-08","Europe","Poland","5089"
"2022-12-08","Europe","Poland","123085"
"2022-12-09","Europe","Poland","1357"
"2022-12-09","Europe","Poland","9117"
"2022-12-10","Europe","Poland","28679"
"2022-12-11","Europe","Poland","6686"
"2022-12-12","Europe","Poland","4026"
"2022-12-13","Europe","Poland","5092"
"2022-12-14","Europe","Poland","5329"
"2022-12-15","Europe","Poland","4322"
"2022-12-16","Europe","Poland","6514"
"2022-12-17","Europe","Poland","2173"
"2022-12-18","Europe","Poland","5494"
"2022-12-19","Europe","Poland","3742"
"2022-12-20","Europe","Poland","3431"
"2022-12-21","Europe","Poland","3499"
"2022-12-22","Europe","Poland","3191"
"2022-12-23","Europe","Poland","2341"
"2022-12-24","Europe","Poland","253"
"2022-12-25","Europe","Poland","184"
"2022-12-26","Europe","Poland","82"
"2022-12-27","Europe","Poland","5546"
"2022-12-28","Europe","Poland","8317"
"2022-12-29","Europe","Poland","7556"
"2022-12-30","Europe","Poland","5684"
"2022-12-31","Europe","Poland","955"
"2023-01-01","Europe","Poland","673"
"2023-01-02","Europe","Poland","3740"
"2023-01-03","Europe","Poland","6766"
"2023-01-04","Europe","Poland","6340"
"2023-01-05","Europe","Poland","6853"
"2023-01-06","Europe","Poland","356"
"2023-01-07","Europe","Poland","1686"
"2023-01-08","Europe","Poland","278"
"2023-01-09","Europe","Poland","5935"
"2023-01-13","Europe","Poland","5694"
"2023-01-14","Europe","Poland","1633"
"2023-01-15","Europe","Poland","199"
"2023-01-16","Europe","Poland","4137"
"2023-01-17","Europe","Poland","2265"
"2023-01-18","Europe","Poland","3343"
"2023-01-19","Europe","Poland","4561"
"2023-01-20","Europe","Poland","3479"
"2023-01-21","Europe","Poland","861"
"2023-01-22","Europe","Poland","140"
"2023-01-23","Europe","Poland","1770"
"2023-01-24","Europe","Poland","4807"
"2023-01-25","Europe","Poland","1"
"2023-01-26","Europe","Poland","4522"
"2023-01-27","Europe","Poland","7188"
"2023-01-28","Europe","Poland","1069"
"2023-01-29","Europe","Poland","240"
"2023-01-30","Europe","Poland","1703"
"2023-01-31","Europe","Poland","1796"
"2023-02-01","Europe","Poland","1652"
"2023-02-02","Europe","Poland","1692"
"2023-02-03","Europe","Poland","2385"
"2023-02-04","Europe","Poland","722"
"2023-02-05","Europe","Poland","87"
"2023-02-06","Europe","Poland","1233"
"2023-02-07","Europe","Poland","1293"
"2023-02-08","Europe","Poland","1459"
"2023-02-09","Europe","Poland","1524"
"2023-02-13","Europe","Poland","1112"
"2023-02-14","Europe","Poland","934"
"2023-02-15","Europe","Poland","1105"
"2023-02-16","Europe","Poland","996"
"2023-02-17","Europe","Poland","1462"
"2023-02-18","Europe","Poland","433"
"2023-02-19","Europe","Poland","116"
"2023-02-20","Europe","Poland","943"
"2023-02-21","Europe","Poland","869"
"2023-02-22","Europe","Poland","1207"
"2023-02-23","Europe","Poland","1997"
"2023-02-24","Europe","Poland","1920"
"2023-02-25","Europe","Poland","549"
"2023-02-26","Europe","Poland","133"
"2023-02-27","Europe","Poland","1537"
"2023-02-28","Europe","Poland","1257"
"2023-03-01","Europe","Poland","1460"
"2023-03-02","Europe","Poland","1479"
"2023-03-03","Europe","Poland","1860"
"2023-03-04","Europe","Poland","443"
"2023-03-05","Europe","Poland","99"
"2023-03-06","Europe","Poland","1554"
"2023-03-07","Europe","Poland","1182"
"2023-03-08","Europe","Poland","1066"
"2023-03-09","Europe","Poland","1299"
"2023-03-13","Europe","Poland","1278"
"2023-03-14","Europe","Poland","1286"
"2023-03-15","Europe","Poland","1059"
"2023-03-18","Europe","Poland","417"
"2023-03-19","Europe","Poland","281"
"2023-03-20","Europe","Poland","2202"
"2023-03-21","Europe","Poland","1360"
"2023-03-22","Europe","Poland","4765"
"2023-03-23","Europe","Poland","1016"
"2023-03-24","Europe","Poland","1545"
"2023-03-25","Europe","Poland","459"
"2023-03-26","Europe","Poland","90"
"2023-03-27","Europe","Poland","1358"
"2023-03-28","Europe","Poland","1570"
"2023-03-29","Europe","Poland","3167"
"2023-03-30","Europe","Poland","6561"
"2023-03-31","Europe","Poland","1642"
"2023-04-01","Europe","Poland","394"
"2023-04-02","Europe","Poland","128"
"2023-04-03","Europe","Poland","554"
"2023-04-04","Europe","Poland","558"
"2023-04-05","Europe","Poland","510"
"2023-04-06","Europe","Poland","557"
"2023-04-09","Europe","Poland","7"
"2023-04-13","Europe","Poland","970"
"2023-04-14","Europe","Poland","635"
"2023-04-15","Europe","Poland","224"
"2023-04-16","Europe","Poland","124"
"2023-04-17","Europe","Poland","780"
"2023-04-18","Europe","Poland","1077"
"2023-04-19","Europe","Poland","1462"
"2023-04-20","Europe","Poland","807"
"2023-04-21","Europe","Poland","1040"
"2023-04-22","Europe","Poland","436"
"2023-04-23","Europe","Poland","228"
"2023-04-24","Europe","Poland","673"
"2023-04-25","Europe","Poland","1358"
"2023-04-26","Europe","Poland","1559"
"2023-04-27","Europe","Poland","3174"
"2023-04-28","Europe","Poland","1821"
"2023-04-29","Europe","Poland","74"
"2023-04-30","Europe","Poland","3928"
"2023-05-01","Europe","Poland","6199"
"2023-10-01","Europe","Poland","4346"
"2023-10-02","Europe","Poland","1730"
"2023-10-03","Europe","Poland","2309"
"2023-10-04","Europe","Poland","29"
"2023-11-01","Europe","Poland","4212"
"2023-11-02","Europe","Poland","521"
"2023-11-03","Europe","Poland","457"
"2023-11-04","Europe","Poland","452"
"2023-12-01","Europe","Poland","4259"
"2023-12-02","Europe","Poland","183"
"2023-12-03","Europe","Poland","83"
"2023-12-04","Europe","Poland","962"
"2021-03-22","Asia","Qatar","21042"
"2021-03-23","Asia","Qatar","21806"
"2021-03-24","Asia","Qatar","20864"
"2021-03-25","Asia","Qatar","20953"
"2021-03-26","Asia","Qatar","22665"
"2021-03-27","Asia","Qatar","19293"
"2021-03-28","Asia","Qatar","19073"
"2021-03-29","Asia","Qatar","24801"
"2021-03-30","Asia","Qatar","25566"
"2021-03-31","Asia","Qatar","25808"
"2021-04-01","Asia","Qatar","25516"
"2021-04-02","Asia","Qatar","25209"
"2021-04-03","Asia","Qatar","21993"
"2021-04-04","Asia","Qatar","21649"
"2021-04-05","Asia","Qatar","23992"
"2021-04-06","Asia","Qatar","26712"
"2021-04-07","Asia","Qatar","26118"
"2021-04-08","Asia","Qatar","25043"
"2021-04-09","Asia","Qatar","28916"
"2021-04-13","Asia","Qatar","26905"
"2021-04-14","Asia","Qatar","27848"
"2021-04-15","Asia","Qatar","23712"
"2021-04-16","Asia","Qatar","26457"
"2021-04-17","Asia","Qatar","15462"
"2021-04-18","Asia","Qatar","23119"
"2021-04-19","Asia","Qatar","23249"
"2021-04-20","Asia","Qatar","25042"
"2021-04-21","Asia","Qatar","24346"
"2021-04-22","Asia","Qatar","24557"
"2021-04-23","Asia","Qatar","26973"
"2021-04-24","Asia","Qatar","22385"
"2021-04-25","Asia","Qatar","20980"
"2021-04-26","Asia","Qatar","26947"
"2021-04-27","Asia","Qatar","26925"
"2021-04-28","Asia","Qatar","27200"
"2021-04-29","Asia","Qatar","29942"
"2021-04-30","Asia","Qatar","29428"
"2021-05-01","Asia","Qatar","22799"
"2021-05-02","Asia","Qatar","24911"
"2021-05-03","Asia","Qatar","31485"
"2021-05-04","Asia","Qatar","35513"
"2021-05-05","Asia","Qatar","31003"
"2021-05-06","Asia","Qatar","30557"
"2021-05-07","Asia","Qatar","30074"
"2021-05-08","Asia","Qatar","24615"
"2021-05-09","Asia","Qatar","26080"
"2021-05-13","Asia","Qatar","32965"
"2021-05-14","Asia","Qatar","32120"
"2021-05-15","Asia","Qatar","25270"
"2021-05-16","Asia","Qatar","33457"
"2021-05-17","Asia","Qatar","37879"
"2021-05-18","Asia","Qatar","36626"
"2021-05-19","Asia","Qatar","40769"
"2021-05-20","Asia","Qatar","40058"
"2021-05-21","Asia","Qatar","42809"
"2021-05-24","Asia","Qatar","36098"
"2021-05-25","Asia","Qatar","36309"
"2021-05-26","Asia","Qatar","37518"
"2021-05-27","Asia","Qatar","37765"
"2021-05-28","Asia","Qatar","34907"
"2021-05-29","Asia","Qatar","15801"
"2021-05-30","Asia","Qatar","22947"
"2021-05-31","Asia","Qatar","30608"
"2021-06-01","Asia","Qatar","29499"
"2021-06-02","Asia","Qatar","25652"
"2021-06-03","Asia","Qatar","21941"
"2021-06-04","Asia","Qatar","21288"
"2021-06-05","Asia","Qatar","13122"
"2021-06-06","Asia","Qatar","19544"
"2021-06-07","Asia","Qatar","24703"
"2021-06-08","Asia","Qatar","15728"
"2021-06-09","Asia","Qatar","12767"
"2021-06-13","Asia","Qatar","14175"
"2021-06-14","Asia","Qatar","17931"
"2021-06-15","Asia","Qatar","20962"
"2021-06-16","Asia","Qatar","11603"
"2021-06-17","Asia","Qatar","10562"
"2021-06-18","Asia","Qatar","12013"
"2021-06-19","Asia","Qatar","8347"
"2021-06-20","Asia","Qatar","9814"
"2021-06-21","Asia","Qatar","12491"
"2021-06-22","Asia","Qatar","10149"
"2021-06-23","Asia","Qatar","17103"
"2021-06-24","Asia","Qatar","29991"
"2021-06-25","Asia","Qatar","33189"
"2021-06-26","Asia","Qatar","19576"
"2021-06-27","Asia","Qatar","32839"
"2021-06-28","Asia","Qatar","33714"
"2021-06-29","Asia","Qatar","33669"
"2021-06-30","Asia","Qatar","36018"
"2021-07-01","Asia","Qatar","32682"
"2021-07-02","Asia","Qatar","33493"
"2021-07-03","Asia","Qatar","15071"
"2021-07-04","Asia","Qatar","22957"
"2021-07-05","Asia","Qatar","27151"
"2021-07-06","Asia","Qatar","27629"
"2021-07-07","Asia","Qatar","29158"
"2021-07-08","Asia","Qatar","35960"
"2021-07-09","Asia","Qatar","14624"
"2021-07-13","Asia","Qatar","20368"
"2021-07-14","Asia","Qatar","23444"
"2021-07-15","Asia","Qatar","22709"
"2021-07-16","Asia","Qatar","22610"
"2021-07-17","Asia","Qatar","5486"
"2021-07-18","Asia","Qatar","19961"
"2021-07-19","Asia","Qatar","36311"
"2021-07-20","Asia","Qatar","21558"
"2021-07-21","Asia","Qatar","6813"
"2021-07-22","Asia","Qatar","27128"
"2021-07-23","Asia","Qatar","21461"
"2021-07-24","Asia","Qatar","5730"
"2021-07-27","Asia","Qatar","22960"
"2021-07-28","Asia","Qatar","22305"
"2021-07-29","Asia","Qatar","21425"
"2021-07-30","Asia","Qatar","23279"
"2021-07-31","Asia","Qatar","4908"
"2021-08-01","Asia","Qatar","23830"
"2021-08-02","Asia","Qatar","27513"
"2021-08-03","Asia","Qatar","27473"
"2021-08-04","Asia","Qatar","13605"
"2021-08-05","Asia","Qatar","43974"
"2021-08-06","Asia","Qatar","21736"
"2021-08-07","Asia","Qatar","3672"
"2021-08-08","Asia","Qatar","9247"
"2021-08-09","Asia","Qatar","39448"
"2021-08-14","Asia","Qatar","9578"
"2021-08-15","Asia","Qatar","14903"
"2021-08-16","Asia","Qatar","43493"
"2021-08-17","Asia","Qatar","27729"
"2021-08-18","Asia","Qatar","16591"
"2021-08-19","Asia","Qatar","23096"
"2021-08-20","Asia","Qatar","25648"
"2021-08-21","Asia","Qatar","3844"
"2021-08-22","Asia","Qatar","20417"
"2021-08-23","Asia","Qatar","15868"
"2021-08-24","Asia","Qatar","19667"
"2021-08-25","Asia","Qatar","26869"
"2021-08-26","Asia","Qatar","18881"
"2021-08-27","Asia","Qatar","30231"
"2021-08-28","Asia","Qatar","5681"
"2021-08-29","Asia","Qatar","43745"
"2021-09-01","Asia","Qatar","25561"
"2021-09-02","Asia","Qatar","21435"
"2021-09-09","Asia","Qatar","10827"
"2021-09-13","Asia","Qatar","18523"
"2021-09-14","Asia","Qatar","9758"
"2021-09-15","Asia","Qatar","8501"
"2021-09-16","Asia","Qatar","9718"
"2021-09-17","Asia","Qatar","13517"
"2021-09-18","Asia","Qatar","5605"
"2021-09-26","Asia","Qatar","6704"
"2021-09-29","Asia","Qatar","6350"
"2021-09-30","Asia","Qatar","4040"
"2021-10-01","Asia","Qatar","7240"
"2021-10-02","Asia","Qatar","2132"
"2021-10-03","Asia","Qatar","2719"
"2021-10-04","Asia","Qatar","9752"
"2021-10-04","Asia","Qatar","20618"
"2021-10-05","Asia","Qatar","5245"
"2021-10-05","Asia","Qatar","31418"
"2021-10-06","Asia","Qatar","4063"
"2021-10-06","Asia","Qatar","19015"
"2021-10-07","Asia","Qatar","4695"
"2021-10-07","Asia","Qatar","6519"
"2021-10-08","Asia","Qatar","6131"
"2021-10-08","Asia","Qatar","21570"
"2021-10-09","Asia","Qatar","5992"
"2021-10-10","Asia","Qatar","6334"
"2021-10-11","Asia","Qatar","3420"
"2021-10-12","Asia","Qatar","8396"
"2021-10-13","Asia","Qatar","4225"
"2021-10-14","Asia","Qatar","4423"
"2021-10-15","Asia","Qatar","5051"
"2021-10-16","Asia","Qatar","1519"
"2021-10-17","Asia","Qatar","2990"
"2021-10-18","Asia","Qatar","3268"
"2021-10-19","Asia","Qatar","5895"
"2021-10-22","Asia","Qatar","3628"
"2021-10-23","Asia","Qatar","1359"
"2021-10-24","Asia","Qatar","4400"
"2021-10-25","Asia","Qatar","3738"
"2021-10-26","Asia","Qatar","3620"
"2021-10-27","Asia","Qatar","2644"
"2021-10-28","Asia","Qatar","4891"
"2021-10-29","Asia","Qatar","4223"
"2021-10-30","Asia","Qatar","1214"
"2021-10-31","Asia","Qatar","2858"
"2021-11-01","Asia","Qatar","3751"
"2021-11-02","Asia","Qatar","3578"
"2021-11-03","Asia","Qatar","3323"
"2021-11-04","Asia","Qatar","3381"
"2021-11-04","Asia","Qatar","17526"
"2021-11-05","Asia","Qatar","4084"
"2021-11-05","Asia","Qatar","31520"
"2021-11-06","Asia","Qatar","1501"
"2021-11-06","Asia","Qatar","19576"
"2021-11-07","Asia","Qatar","2004"
"2021-11-07","Asia","Qatar","6657"
"2021-11-08","Asia","Qatar","3426"
"2021-11-08","Asia","Qatar","26019"
"2021-11-09","Asia","Qatar","3504"
"2021-11-11","Asia","Qatar","3983"
"2021-11-12","Asia","Qatar","7147"
"2021-11-15","Asia","Qatar","5695"
"2021-11-16","Asia","Qatar","5475"
"2021-11-17","Asia","Qatar","5353"
"2021-11-18","Asia","Qatar","6192"
"2021-11-21","Asia","Qatar","10592"
"2021-11-28","Asia","Qatar","3996"
"2021-11-29","Asia","Qatar","9565"
"2021-11-30","Asia","Qatar","8222"
"2021-12-01","Asia","Qatar","9722"
"2021-12-02","Asia","Qatar","7082"
"2021-12-03","Asia","Qatar","8147"
"2021-12-04","Asia","Qatar","6797"
"2021-12-04","Asia","Qatar","24950"
"2021-12-05","Asia","Qatar","35485"
"2021-12-06","Asia","Qatar","12888"
"2021-12-07","Asia","Qatar","9327"
"2021-12-07","Asia","Qatar","11460"
"2021-12-08","Asia","Qatar","7216"
"2021-12-09","Asia","Qatar","8010"
"2021-12-09","Asia","Qatar","8797"
"2021-12-11","Asia","Qatar","5942"
"2021-12-14","Asia","Qatar","11546"
"2021-12-15","Asia","Qatar","9358"
"2021-12-18","Asia","Qatar","2836"
"2021-12-19","Asia","Qatar","5427"
"2021-12-20","Asia","Qatar","11685"
"2021-12-23","Asia","Qatar","8581"
"2021-12-24","Asia","Qatar","11555"
"2021-12-27","Asia","Qatar","7701"
"2021-12-28","Asia","Qatar","18587"
"2021-12-31","Asia","Qatar","12233"
"2022-01-01","Asia","Qatar","3973"
"2022-01-02","Asia","Qatar","4308"
"2022-01-03","Asia","Qatar","10095"
"2022-01-04","Asia","Qatar","11263"
"2022-01-05","Asia","Qatar","10435"
"2022-01-06","Asia","Qatar","22812"
"2022-01-15","Asia","Qatar","6033"
"2022-01-16","Asia","Qatar","3413"
"2022-01-17","Asia","Qatar","34561"
"2022-01-18","Asia","Qatar","31928"
"2022-01-19","Asia","Qatar","34773"
"2022-01-20","Asia","Qatar","29860"
"2022-01-21","Asia","Qatar","42547"
"2022-01-22","Asia","Qatar","2828"
"2022-01-25","Asia","Qatar","33945"
"2022-01-26","Asia","Qatar","37428"
"2022-01-27","Asia","Qatar","38625"
"2022-01-28","Asia","Qatar","43261"
"2022-01-29","Asia","Qatar","2805"
"2022-01-30","Asia","Qatar","6167"
"2022-01-31","Asia","Qatar","35450"
"2022-02-01","Asia","Qatar","31208"
"2022-02-02","Asia","Qatar","28033"
"2022-02-03","Asia","Qatar","27526"
"2022-02-04","Asia","Qatar","42977"
"2022-02-05","Asia","Qatar","9709"
"2022-02-13","Asia","Qatar","12420"
"2022-02-14","Asia","Qatar","20943"
"2022-02-15","Asia","Qatar","18478"
"2022-02-16","Asia","Qatar","19384"
"2022-02-17","Asia","Qatar","18431"
"2022-02-20","Asia","Qatar","2864"
"2022-02-21","Asia","Qatar","21574"
"2022-02-22","Asia","Qatar","18929"
"2022-02-23","Asia","Qatar","20965"
"2022-02-24","Asia","Qatar","14112"
"2022-02-25","Asia","Qatar","23934"
"2022-02-26","Asia","Qatar","2787"
"2022-02-27","Asia","Qatar","3217"
